CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST1464,610.0,9,34561.51,1,1,3,113,Low Value
CUST1465,32.0,9,26402.72,4,1,2,412,At Risk
CUST1466,4.0,16,39902.54,4,4,4,444,VIP
CUST1467,7.0,12,29235.33,4,3,3,433,VIP
CUST1468,220.0,13,35161.27,2,3,4,234,Regular
CUST1469,94.0,6,18078.48,3,1,1,311,At Risk
CUST1470,222.0,12,25012.239999999998,2,3,2,232,Regular
CUST1471,453.0,5,7410.12,1,1,1,111,Low Value
CUST1472,459.0,10,20094.73,1,2,1,121,Low Value
CUST1473,66.0,17,25106.28,3,4,2,342,Loyal
CUST1474,305.0,7,16110.63,2,1,1,211,At Risk
CUST1475,523.0,10,23900.06,1,2,2,122,Low Value
CUST1476,305.0,8,22788.329999999998,2,1,2,212,At Risk
CUST1477,2.0,11,31767.94,4,2,3,423,Loyal
CUST1478,63.0,12,30161.05,4,3,3,433,VIP
CUST1479,425.0,13,36409.84,1,3,4,134,Low Value
CUST1480,461.0,10,24689.62,1,2,2,122,Low Value
CUST1481,99.0,8,17066.41,3,1,1,311,At Risk
CUST1482,155.0,12,32728.29,3,3,3,333,VIP
CUST1483,341.0,12,29014.84,1,3,3,133,Low Value
CUST1484,245.0,15,33000.56,2,4,3,243,Regular
CUST1485,92.0,10,23407.7,3,2,2,322,Loyal
CUST1486,31.0,17,38110.22,4,4,4,444,VIP
CUST1487,519.0,6,9986.11,1,1,1,111,Low Value
CUST1488,582.0,8,26044.63,1,1,2,112,Low Value
CUST1489,98.0,11,18590.32,3,2,1,321,Loyal
CUST1490,7.0,16,34809.28,4,4,3,443,VIP
CUST1491,371.0,9,23421.32,1,1,2,112,Low Value
CUST1492,304.0,18,28742.14,2,4,3,243,Regular
CUST1493,310.0,8,21762.6,1,1,2,112,Low Value
CUST1494,35.0,12,22352.04,4,3,2,432,Loyal
CUST1495,123.0,16,38078.07,3,4,4,344,VIP
CUST1496,3.0,17,36337.93,4,4,4,444,VIP
CUST1497,429.0,10,23016.21,1,2,2,122,Low Value
CUST1498,184.0,10,30210.989999999998,2,2,3,223,Regular
CUST1499,189.0,14,25336.35,2,4,2,242,Regular
CUST1500,35.0,8,26241.91,4,1,2,412,At Risk
CUST1501,276.0,8,23798.600000000002,2,1,2,212,At Risk
CUST1502,217.0,10,25335.45,2,2,2,222,Regular
CUST1503,5.0,9,26571.440000000002,4,1,2,412,At Risk
CUST1504,218.0,9,24771.8,2,1,2,212,At Risk
CUST1505,277.0,12,33651.19,2,3,3,233,Regular
CUST1506,64.0,9,13017.44,4,1,1,411,At Risk
CUST1507,188.0,12,25331.88,2,3,2,232,Regular
CUST1509,38.0,12,27198.17,4,3,2,432,Loyal
CUST1511,4.0,12,23173.1,4,3,2,432,Loyal
CUST1512,63.0,14,60688.55,4,4,4,444,VIP
CUST1513,884.0,8,24901.08,1,1,2,112,Low Value
CUST1514,37.0,15,37944.9,4,4,4,444,VIP
CUST1515,6.0,13,37173.77,4,3,4,434,VIP
CUST1516,36.0,14,22025.5,4,4,2,442,Loyal
CUST1517,37.0,11,31181.81,4,2,3,423,Loyal
CUST1518,433.0,8,31016.14,1,1,3,113,Low Value
CUST1519,367.0,6,13910.06,1,1,1,111,Low Value
CUST1520,31.0,9,14544.38,4,1,1,411,At Risk
CUST1521,341.0,8,15091.38,1,1,1,111,Low Value
CUST1522,184.0,12,27217.9,2,3,2,232,Regular
CUST1523,276.0,18,54606.37,2,4,4,244,Regular
CUST1524,38.0,16,33770.56,4,4,3,443,VIP
CUST1525,95.0,13,38318.29,3,3,4,334,VIP
CUST1526,191.0,14,58927.28,2,4,4,244,Regular
CUST1527,189.0,11,31047.58,2,2,3,223,Regular
CUST1528,130.0,13,17810.920000000002,3,3,1,331,Loyal
CUST1529,340.0,10,28567.75,1,2,3,123,Low Value
CUST1530,190.0,7,20664.89,2,1,2,212,At Risk
CUST1531,188.0,9,17516.39,2,1,1,211,At Risk
CUST1532,7.0,13,16828.05,4,3,1,431,Loyal
CUST1533,370.0,16,37018.74,1,4,4,144,Low Value
CUST1534,494.0,13,32380.68,1,3,3,133,Low Value
CUST1535,432.0,10,27689.66,1,2,3,123,Low Value
CUST1536,220.0,9,21473.31,2,1,2,212,At Risk
CUST1537,8.0,12,32185.4,4,3,3,433,VIP
CUST1538,96.0,15,36355.06,3,4,4,344,VIP
CUST1539,281.0,9,18479.07,2,1,1,211,At Risk
CUST1540,424.0,12,30924.82,1,3,3,133,Low Value
CUST1541,4.0,5,8046.32,4,1,1,411,At Risk
CUST1542,191.0,10,23817.48,2,2,2,222,Regular
CUST1543,4.0,12,40255.490000000005,4,3,4,434,VIP
CUST1544,306.0,12,24618.33,1,3,2,132,Low Value
CUST1545,69.0,9,16012.460000000001,3,1,1,311,At Risk
CUST1546,222.0,9,12759.83,2,1,1,211,At Risk
CUST1547,35.0,9,19680.399999999998,4,1,1,411,At Risk
CUST1548,31.0,13,30632.3,4,3,3,433,VIP
CUST1549,222.0,11,37887.49,2,2,4,224,Regular
CUST1550,4.0,16,42282.21,4,4,4,444,VIP
CUST1551,460.0,12,25156.489999999998,1,3,2,132,Low Value
CUST1552,184.0,12,35062.63,2,3,4,234,Regular
CUST1553,38.0,12,42283.67,4,3,4,434,VIP
CUST1554,282.0,10,20637.8,2,2,2,222,Regular
CUST1555,124.0,8,21168.079999999998,3,1,2,312,At Risk
CUST1556,93.0,15,40622.24,3,4,4,344,VIP
CUST1557,220.0,9,27209.11,2,1,2,212,At Risk
CUST1558,127.0,18,38403.22,3,4,4,344,VIP
CUST1559,66.0,10,39443.39,3,2,4,324,Loyal
CUST1560,159.0,16,59660.66,2,4,4,244,Regular
CUST1561,125.0,10,28438.58,3,2,3,323,Loyal
CUST1562,95.0,9,25777.25,3,1,2,312,At Risk
CUST1563,62.0,11,21265.73,4,2,2,422,Loyal
CUST1564,1.0,12,36304.95,4,3,4,434,VIP
CUST1565,35.0,12,27021.06,4,3,2,432,Loyal
CUST1566,158.0,14,42131.17,3,4,4,344,VIP
CUST1567,638.0,7,13942.5,1,1,1,111,Low Value
CUST1568,65.0,12,28940.73,3,3,3,333,VIP
CUST1569,423.0,6,19215.28,1,1,1,111,Low Value
CUST1570,34.0,9,31270.55,4,1,3,413,At Risk
CUST1571,245.0,12,34972.9,2,3,3,233,Regular
CUST1572,488.0,9,36351.64,1,1,4,114,Low Value
CUST1573,160.0,11,34518.44,2,2,3,223,Regular
CUST1574,97.0,14,28875.18,3,4,3,343,VIP
CUST1575,489.0,8,29442.91,1,1,3,113,Low Value
CUST1576,309.0,10,31612.280000000002,1,2,3,123,Low Value
CUST1577,64.0,7,13460.67,4,1,1,411,At Risk
CUST1578,96.0,12,35841.380000000005,3,3,4,334,VIP
CUST1579,126.0,12,36758.24,3,3,4,334,VIP
CUST1580,403.0,11,23585.84,1,2,2,122,Low Value
CUST1581,3.0,15,36125.08,4,4,4,444,VIP
CUST1582,32.0,11,32962.98,4,2,3,423,Loyal
CUST1583,587.0,3,7180.05,1,1,1,111,Low Value
CUST1584,33.0,11,14788.64,4,2,1,421,Loyal
CUST1585,342.0,12,30371.16,1,3,3,133,Low Value
CUST1586,309.0,15,22414.37,1,4,2,142,Low Value
CUST1587,306.0,15,52591.479999999996,1,4,4,144,Low Value
CUST1588,6.0,9,32205.7,4,1,3,413,At Risk
CUST1589,280.0,8,8594.48,2,1,1,211,At Risk
CUST1590,336.0,12,22686.52,1,3,2,132,Low Value
CUST1591,64.0,14,36337.34,4,4,4,444,VIP
CUST1592,370.0,13,31829.989999999998,1,3,3,133,Low Value
CUST1593,157.0,16,29132.27,3,4,3,343,VIP
CUST1594,433.0,9,18171.84,1,1,1,111,Low Value
CUST1595,307.0,9,25240.989999999998,1,1,2,112,Low Value
CUST1596,63.0,11,17679.52,4,2,1,421,Loyal
CUST1597,275.0,7,9555.810000000001,2,1,1,211,At Risk
CUST1598,555.0,13,30421.89,1,3,3,133,Low Value
CUST1599,8.0,8,17447.52,4,1,1,411,At Risk
CUST1600,369.0,15,28586.12,1,4,3,143,Low Value
CUST1601,36.0,11,42546.42,4,2,4,424,Loyal
CUST1602,67.0,21,61929.07,3,4,4,344,VIP
CUST1603,6.0,17,38951.43,4,4,4,444,VIP
CUST1604,36.0,21,52400.5,4,4,4,444,VIP
CUST1605,397.0,9,27981.3,1,1,3,113,Low Value
CUST1606,214.0,6,11514.59,2,1,1,211,At Risk
CUST1607,98.0,11,13084.52,3,2,1,321,Loyal
CUST1608,31.0,15,43513.66,4,4,4,444,VIP
CUST1609,67.0,8,36149.69,3,1,4,314,At Risk
CUST1610,6.0,9,19435.57,4,1,1,411,At Risk
CUST1611,126.0,7,21230.59,3,1,2,312,At Risk
CUST1612,31.0,10,27503.879999999997,4,2,3,423,Loyal
CUST1613,244.0,18,48090.44,2,4,4,244,Regular
CUST1614,4.0,18,34363.52,4,4,3,443,VIP
CUST1615,219.0,7,24582.57,2,1,2,212,At Risk
CUST1616,188.0,10,33354.5,2,2,3,223,Regular
CUST1617,154.0,12,35553.659999999996,3,3,4,334,VIP
CUST1618,66.0,10,20313.26,3,2,1,321,Loyal
CUST1619,154.0,10,21592.09,3,2,2,322,Loyal
CUST1620,614.0,8,13178.109999999999,1,1,1,111,Low Value
CUST1621,94.0,16,40268.43,3,4,4,344,VIP
CUST1622,65.0,14,41188.229999999996,3,4,4,344,VIP
CUST1623,38.0,13,31826.77,4,3,3,433,VIP
CUST1624,667.0,9,20470.91,1,1,2,112,Low Value
CUST1625,7.0,11,24766.350000000002,4,2,2,422,Loyal
CUST1626,398.0,13,32458.41,1,3,3,133,Low Value
CUST1627,549.0,7,19951.510000000002,1,1,1,111,Low Value
CUST1628,552.0,8,11222.66,1,1,1,111,Low Value
CUST1629,3.0,10,21974.120000000003,4,2,2,422,Loyal
CUST1630,33.0,11,23739.8,4,2,2,422,Loyal
CUST1631,189.0,9,13160.6,2,1,1,211,At Risk
CUST1632,160.0,12,22709.510000000002,2,3,2,232,Regular
CUST1633,644.0,7,21346.66,1,1,2,112,Low Value
CUST1634,160.0,10,16477.760000000002,2,2,1,221,Regular
CUST1635,311.0,10,35616.73,1,2,4,124,Low Value
CUST1636,124.0,15,55996.79,3,4,4,344,VIP
CUST1637,64.0,14,29028.89,4,4,3,443,VIP
CUST1638,5.0,12,29138.46,4,3,3,433,VIP
CUST1639,66.0,11,48344.64,3,2,4,324,Loyal
CUST1640,853.0,10,25905.61,1,2,2,122,Low Value
CUST1641,216.0,10,22073.600000000002,2,2,2,222,Regular
CUST1642,36.0,9,25930.260000000002,4,1,2,412,At Risk
CUST1643,32.0,8,13201.86,4,1,1,411,At Risk
CUST1644,36.0,16,32345.73,4,4,3,443,VIP
CUST1645,92.0,12,25972.94,3,3,2,332,Loyal
CUST1646,334.0,11,27896.37,1,2,3,123,Low Value
CUST1647,191.0,11,26593.01,2,2,2,222,Regular
CUST1648,161.0,11,38025.0,2,2,4,224,Regular
CUST1649,37.0,15,21639.79,4,4,2,442,Loyal
CUST1650,31.0,12,30637.18,4,3,3,433,VIP
CUST1651,6.0,17,33451.25,4,4,3,443,VIP
CUST1652,371.0,10,23498.48,1,2,2,122,Low Value
CUST1653,95.0,9,24818.62,3,1,2,312,At Risk
CUST1654,63.0,7,20343.75,4,1,1,411,At Risk
CUST1655,187.0,13,47122.67,2,3,4,234,Regular
CUST1656,38.0,14,38187.99,4,4,4,444,VIP
CUST1657,66.0,11,29185.7,3,2,3,323,Loyal
CUST1658,126.0,13,30484.83,3,3,3,333,VIP
CUST1659,68.0,10,29914.26,3,2,3,323,Loyal
CUST1660,64.0,15,44137.5,4,4,4,444,VIP
CUST1661,125.0,13,31018.54,3,3,3,333,VIP
CUST1662,342.0,12,27547.41,1,3,3,133,Low Value
CUST1663,98.0,20,49766.72,3,4,4,344,VIP
CUST1664,156.0,12,31521.690000000002,3,3,3,333,VIP
CUST1665,187.0,13,55466.42,2,3,4,234,Regular
CUST1666,643.0,10,27842.46,1,2,3,123,Low Value
CUST1667,304.0,14,41705.78,2,4,4,244,Regular
CUST1668,189.0,11,30448.12,2,2,3,223,Regular
CUST1669,363.0,9,18799.75,1,1,1,111,Low Value
CUST1670,65.0,10,21559.88,3,2,2,322,Loyal
CUST1671,334.0,7,6529.87,1,1,1,111,Low Value
CUST1672,218.0,13,35236.04,2,3,4,234,Regular
CUST1673,8.0,10,36027.32,4,2,4,424,Loyal
CUST1674,63.0,14,25234.24,4,4,2,442,Loyal
CUST1675,184.0,17,39700.11,2,4,4,244,Regular
CUST1676,94.0,13,36868.59,3,3,4,334,VIP
CUST1677,424.0,17,36896.14,1,4,4,144,Low Value
CUST1678,97.0,14,33167.63,3,4,3,343,VIP
CUST1679,33.0,11,27305.95,4,2,2,422,Loyal
CUST1680,251.0,11,20556.09,2,2,2,222,Regular
CUST1681,461.0,8,5459.24,1,1,1,111,Low Value
CUST1682,127.0,9,30825.1,3,1,3,313,At Risk
CUST1683,519.0,14,18547.63,1,4,1,141,Low Value
CUST1684,98.0,13,36994.07,3,3,4,334,VIP
CUST1685,395.0,9,33359.96,1,1,3,113,Low Value
CUST1686,183.0,12,22338.27,2,3,2,232,Regular
CUST1687,156.0,9,19889.68,3,1,1,311,At Risk
CUST1688,191.0,4,12636.19,2,1,1,211,At Risk
CUST1689,124.0,6,6609.2,3,1,1,311,At Risk
CUST1690,248.0,10,16466.54,2,2,1,221,Regular
CUST1691,249.0,11,33635.619999999995,2,2,3,223,Regular
CUST1692,67.0,11,46475.31,3,2,4,324,Loyal
CUST1693,33.0,10,29577.37,4,2,3,423,Loyal
CUST1694,94.0,13,37750.86,3,3,4,334,VIP
CUST1695,34.0,11,27942.87,4,2,3,423,Loyal
CUST1696,129.0,13,32497.3,3,3,3,333,VIP
CUST1697,124.0,13,44137.21,3,3,4,334,VIP
CUST1698,401.0,13,40202.95,1,3,4,134,Low Value
CUST1699,4.0,13,32533.48,4,3,3,433,VIP
CUST1700,425.0,10,19668.14,1,2,1,121,Low Value
CUST1701,1.0,11,26124.45,4,2,2,422,Loyal
CUST1702,66.0,13,27857.55,3,3,3,333,VIP
CUST1703,222.0,11,24888.01,2,2,2,222,Regular
CUST1704,99.0,10,28333.980000000003,3,2,3,323,Loyal
CUST1705,7.0,14,42466.08,4,4,4,444,VIP
CUST1706,158.0,7,20051.49,3,1,1,311,At Risk
CUST1707,252.0,12,41935.24,2,3,4,234,Regular
CUST1708,185.0,11,35951.840000000004,2,2,4,224,Regular
CUST1709,462.0,5,17026.2,1,1,1,111,Low Value
CUST1710,245.0,16,17301.36,2,4,1,241,Regular
CUST1711,191.0,16,53998.21,2,4,4,244,Regular
CUST1712,127.0,15,39477.78,3,4,4,344,VIP
CUST1713,2.0,11,27668.89,4,2,3,423,Loyal
CUST1714,277.0,12,23082.56,2,3,2,232,Regular
CUST1715,67.0,13,39762.44,3,3,4,334,VIP
CUST1716,65.0,10,33496.03,3,2,3,323,Loyal
CUST1717,99.0,13,32911.11,3,3,3,333,VIP
CUST1718,99.0,11,37684.97,3,2,4,324,Loyal
CUST1719,154.0,18,53213.12,3,4,4,344,VIP
CUST1720,97.0,5,13054.93,3,1,1,311,At Risk
CUST1721,99.0,13,37464.87,3,3,4,334,VIP
CUST1722,184.0,6,15243.67,2,1,1,211,At Risk
CUST1723,32.0,16,41139.99,4,4,4,444,VIP
CUST1724,93.0,15,44758.88,3,4,4,344,VIP
CUST1725,216.0,12,26153.1,2,3,2,232,Regular
CUST1726,65.0,7,18721.19,3,1,1,311,At Risk
CUST1727,93.0,8,25027.739999999998,3,1,2,312,At Risk
CUST1728,399.0,10,46618.76,1,2,4,124,Low Value
CUST1729,644.0,7,21741.09,1,1,2,112,Low Value
CUST1730,36.0,12,35563.21,4,3,4,434,VIP
CUST1731,38.0,12,26216.83,4,3,2,432,Loyal
CUST1732,217.0,14,46691.86,2,4,4,244,Regular
CUST1733,96.0,7,31832.010000000002,3,1,3,313,At Risk
CUST1734,130.0,15,42996.51,3,4,4,344,VIP
CUST1735,7.0,10,21392.97,4,2,2,422,Loyal
CUST1736,37.0,12,26970.93,4,3,2,432,Loyal
CUST1737,6.0,11,23889.059999999998,4,2,2,422,Loyal
CUST1738,94.0,12,22207.24,3,3,2,332,Loyal
CUST1739,67.0,9,12461.06,3,1,1,311,At Risk
CUST1740,34.0,15,28844.13,4,4,3,443,VIP
CUST1741,190.0,12,19673.41,2,3,1,231,Regular
CUST1742,1.0,10,27965.41,4,2,3,423,Loyal
CUST1743,36.0,20,43013.11,4,4,4,444,VIP
CUST1744,124.0,16,52329.69,3,4,4,344,VIP
CUST1745,161.0,9,23294.33,2,1,2,212,At Risk
CUST1746,392.0,14,29762.23,1,4,3,143,Low Value
CUST1747,126.0,10,18379.42,3,2,1,321,Loyal
CUST1748,244.0,9,18741.3,2,1,1,211,At Risk
CUST1749,62.0,14,32793.54,4,4,3,443,VIP
CUST1750,578.0,9,23005.84,1,1,2,112,Low Value
CUST1751,217.0,13,31301.39,2,3,3,233,Regular
CUST1752,33.0,12,29725.62,4,3,3,433,VIP
CUST1753,8.0,10,24464.68,4,2,2,422,Loyal
CUST1754,127.0,9,21153.09,3,1,2,312,At Risk
CUST1755,6.0,18,54953.28,4,4,4,444,VIP
CUST1756,608.0,5,22712.0,1,1,2,112,Low Value
CUST1757,518.0,12,34895.75,1,3,3,133,Low Value
CUST1758,92.0,11,22974.79,3,2,2,322,Loyal
CUST1759,7.0,10,31615.71,4,2,3,423,Loyal
CUST1760,428.0,16,40128.6,1,4,4,144,Low Value
CUST1761,129.0,10,18039.64,3,2,1,321,Loyal
CUST1762,160.0,12,13388.529999999999,2,3,1,231,Regular
CUST1763,303.0,16,32454.38,2,4,3,243,Regular
CUST1764,365.0,12,24846.379999999997,1,3,2,132,Low Value
CUST1765,94.0,11,26715.230000000003,3,2,2,322,Loyal
CUST1766,308.0,14,23479.6,1,4,2,142,Low Value
CUST1767,4.0,14,36114.42,4,4,4,444,VIP
CUST1768,2.0,14,46662.979999999996,4,4,4,444,VIP
CUST1769,95.0,12,29392.77,3,3,3,333,VIP
CUST1770,5.0,12,30266.4,4,3,3,433,VIP
CUST1771,37.0,16,41341.74,4,4,4,444,VIP
CUST1772,246.0,13,25404.36,2,3,2,232,Regular
CUST1773,97.0,16,54062.79,3,4,4,344,VIP
CUST1774,364.0,12,46791.47,1,3,4,134,Low Value
CUST1775,94.0,10,19776.49,3,2,1,321,Loyal
CUST1776,5.0,6,14977.789999999999,4,1,1,411,At Risk
CUST1777,309.0,16,48591.840000000004,1,4,4,144,Low Value
CUST1778,365.0,10,19507.52,1,2,1,121,Low Value
CUST1779,69.0,14,18535.11,3,4,1,341,Loyal
CUST1780,515.0,12,23648.899999999998,1,3,2,132,Low Value
CUST1782,185.0,10,33449.02,2,2,3,223,Regular
CUST1783,94.0,14,38481.71,3,4,4,344,VIP
CUST1784,33.0,17,37911.94,4,4,4,444,VIP
CUST1785,129.0,11,18512.44,3,2,1,321,Loyal
CUST1786,341.0,16,36363.43,1,4,4,144,Low Value
CUST1787,161.0,15,44890.3,2,4,4,244,Regular
CUST1788,94.0,11,40078.89,3,2,4,324,Loyal
CUST1789,6.0,14,51540.74,4,4,4,444,VIP
CUST1790,34.0,14,34396.03,4,4,3,443,VIP
CUST1791,334.0,15,27580.85,1,4,3,143,Low Value
CUST1792,31.0,15,49878.07,4,4,4,444,VIP
CUST1793,244.0,18,30641.11,2,4,3,243,Regular
CUST1794,37.0,13,21890.649999999998,4,3,2,432,Loyal
CUST1795,63.0,18,43293.15,4,4,4,444,VIP
CUST1796,518.0,7,20235.64,1,1,1,111,Low Value
CUST1797,547.0,4,13179.869999999999,1,1,1,111,Low Value
CUST1798,96.0,7,12091.73,3,1,1,311,At Risk
CUST1799,249.0,11,33369.84,2,2,3,223,Regular
CUST1800,66.0,15,59120.61,3,4,4,344,VIP
CUST1801,124.0,8,14601.75,3,1,1,311,At Risk
CUST1802,221.0,7,7456.01,2,1,1,211,At Risk
CUST1803,280.0,14,30714.4,2,4,3,243,Regular
CUST1804,35.0,12,32426.100000000002,4,3,3,433,VIP
CUST1805,92.0,6,8202.39,3,1,1,311,At Risk
CUST1806,248.0,16,50705.62,2,4,4,244,Regular
CUST1807,336.0,22,49885.36,1,4,4,144,Low Value
CUST1808,216.0,13,20505.58,2,3,2,232,Regular
CUST1809,214.0,15,41861.13,2,4,4,244,Regular
CUST1810,250.0,7,17794.37,2,1,1,211,At Risk
CUST1811,68.0,10,35626.42,3,2,4,324,Loyal
CUST1812,95.0,8,15728.5,3,1,1,311,At Risk
CUST1813,460.0,9,25445.07,1,1,2,112,Low Value
CUST1814,160.0,6,13495.61,2,1,1,211,At Risk
CUST1815,62.0,7,15440.6,4,1,1,411,At Risk
CUST1816,190.0,12,38758.3,2,3,4,234,Regular
CUST1817,8.0,18,58848.86,4,4,4,444,VIP
CUST1818,283.0,6,18333.85,2,1,1,211,At Risk
CUST1819,218.0,12,43787.87,2,3,4,234,Regular
CUST1820,334.0,6,14648.31,1,1,1,111,Low Value
CUST1821,31.0,13,31906.74,4,3,3,433,VIP
CUST1822,96.0,11,21126.07,3,2,2,322,Loyal
CUST1823,217.0,19,42451.909999999996,2,4,4,244,Regular
CUST1824,69.0,15,36800.06,3,4,4,344,VIP
CUST1825,161.0,6,11826.210000000001,2,1,1,211,At Risk
CUST1826,186.0,13,38669.14,2,3,4,234,Regular
CUST1827,219.0,9,33993.020000000004,2,1,3,213,At Risk
CUST1828,125.0,9,11823.45,3,1,1,311,At Risk
CUST1829,187.0,8,13116.73,2,1,1,211,At Risk
CUST1830,67.0,6,16478.57,3,1,1,311,At Risk
CUST1831,69.0,9,17972.39,3,1,1,311,At Risk
CUST1832,155.0,15,34083.39,3,4,3,343,VIP
CUST1833,283.0,11,30181.88,2,2,3,223,Regular
CUST1834,219.0,10,33407.31,2,2,3,223,Regular
CUST1835,280.0,15,37913.58,2,4,4,244,Regular
CUST1836,220.0,9,27044.48,2,1,2,212,At Risk
CUST1837,276.0,2,4663.43,2,1,1,211,At Risk
CUST1838,304.0,8,21419.629999999997,2,1,2,212,At Risk
CUST1839,93.0,8,18140.920000000002,3,1,1,311,At Risk
CUST1840,33.0,13,38862.22,4,3,4,434,VIP
CUST1841,160.0,13,33448.07,2,3,3,233,Regular
CUST1842,1.0,10,30986.34,4,2,3,423,Loyal
CUST1843,184.0,13,44131.939999999995,2,3,4,234,Regular
CUST1844,577.0,7,14473.25,1,1,1,111,Low Value
CUST1845,129.0,13,19985.97,3,3,1,331,Loyal
CUST1846,124.0,16,35127.12,3,4,4,344,VIP
CUST1847,124.0,13,36392.02,3,3,4,334,VIP
CUST1848,393.0,16,37980.869999999995,1,4,4,144,Low Value
CUST1849,36.0,12,45898.24,4,3,4,434,VIP
CUST1850,7.0,11,32722.260000000002,4,2,3,423,Loyal
CUST1851,247.0,6,7656.35,2,1,1,211,At Risk
CUST1852,8.0,15,22668.67,4,4,2,442,Loyal
CUST1853,127.0,11,23704.09,3,2,2,322,Loyal
CUST1854,2.0,10,20846.46,4,2,2,422,Loyal
CUST1855,124.0,10,26649.61,3,2,2,322,Loyal
CUST1856,69.0,12,34510.340000000004,3,3,3,333,VIP
CUST1857,372.0,6,6899.61,1,1,1,111,Low Value
CUST1858,247.0,14,26508.62,2,4,2,242,Regular
CUST1859,493.0,15,44703.88,1,4,4,144,Low Value
CUST1860,97.0,13,29421.54,3,3,3,333,VIP
CUST1861,215.0,6,14057.6,2,1,1,211,At Risk
CUST1862,247.0,15,30066.57,2,4,3,243,Regular
CUST1863,126.0,11,40937.25,3,2,4,324,Loyal
CUST1864,2.0,10,25541.31,4,2,2,422,Loyal
CUST1865,160.0,10,36141.59,2,2,4,224,Regular
CUST1866,429.0,5,22463.99,1,1,2,112,Low Value
CUST1867,36.0,15,40952.31,4,4,4,444,VIP
CUST1868,363.0,11,33913.67,1,2,3,123,Low Value
CUST1869,279.0,10,20808.91,2,2,2,222,Regular
CUST1870,94.0,14,32123.79,3,4,3,343,VIP
CUST1871,92.0,17,45613.45,3,4,4,344,VIP
CUST1872,35.0,14,40595.68,4,4,4,444,VIP
CUST1873,526.0,8,13438.92,1,1,1,111,Low Value
CUST1874,249.0,9,26580.46,2,1,2,212,At Risk
CUST1875,308.0,6,10140.86,1,1,1,111,Low Value
CUST1876,185.0,14,29986.3,2,4,3,243,Regular
CUST1877,62.0,10,19998.73,4,2,1,421,Loyal
CUST1878,64.0,13,31499.62,4,3,3,433,VIP
CUST1879,647.0,11,33832.8,1,2,3,123,Low Value
CUST1880,6.0,18,27179.14,4,4,2,442,Loyal
CUST1881,222.0,8,27683.8,2,1,3,213,At Risk
CUST1882,190.0,12,30926.95,2,3,3,233,Regular
CUST1883,338.0,17,54068.15,1,4,4,144,Low Value
CUST1884,6.0,15,43228.64,4,4,4,444,VIP
CUST1885,62.0,10,23217.329999999998,4,2,2,422,Loyal
CUST1886,396.0,13,38202.62,1,3,4,134,Low Value
CUST1887,392.0,7,19534.46,1,1,1,111,Low Value
CUST1888,127.0,17,29078.86,3,4,3,343,VIP
CUST1889,523.0,12,21054.29,1,3,2,132,Low Value
CUST1890,675.0,9,25174.03,1,1,2,112,Low Value
CUST1891,394.0,12,25980.83,1,3,2,132,Low Value
CUST1892,185.0,14,35421.82,2,4,4,244,Regular
CUST1893,62.0,6,12879.77,4,1,1,411,At Risk
CUST1894,396.0,18,25924.56,1,4,2,142,Low Value
CUST1895,63.0,10,29895.55,4,2,3,423,Loyal
CUST1897,159.0,7,21096.64,2,1,2,212,At Risk
CUST1898,64.0,15,44630.62,4,4,4,444,VIP
CUST1899,218.0,20,50452.58,2,4,4,244,Regular
CUST1900,8.0,11,38786.46,4,2,4,424,Loyal
CUST1901,67.0,6,17671.600000000002,3,1,1,311,At Risk
CUST1903,69.0,16,44763.73,3,4,4,344,VIP
CUST1904,246.0,10,13758.95,2,2,1,221,Regular
CUST1905,638.0,7,16978.42,1,1,1,111,Low Value
CUST1906,154.0,11,27775.71,3,2,3,323,Loyal
CUST1907,129.0,7,21495.84,3,1,2,312,At Risk
CUST1908,459.0,13,38353.71,1,3,4,134,Low Value
CUST1909,129.0,9,21593.62,3,1,2,312,At Risk
CUST1910,95.0,8,10250.41,3,1,1,311,At Risk
CUST1911,366.0,9,20396.47,1,1,1,111,Low Value
CUST1912,97.0,8,16207.11,3,1,1,311,At Risk
CUST1913,6.0,13,33648.25,4,3,3,433,VIP
CUST1914,94.0,9,12694.68,3,1,1,311,At Risk
CUST1915,334.0,12,24725.43,1,3,2,132,Low Value
CUST1917,93.0,17,42889.0,3,4,4,344,VIP
CUST1918,32.0,12,24879.46,4,3,2,432,Loyal
CUST1919,215.0,8,31055.27,2,1,3,213,At Risk
CUST1920,6.0,15,36206.25,4,4,4,444,VIP
CUST1921,37.0,16,40821.23,4,4,4,444,VIP
CUST1922,217.0,13,27212.38,2,3,2,232,Regular
CUST1923,368.0,9,27096.98,1,1,2,112,Low Value
CUST1924,6.0,9,21218.3,4,1,2,412,At Risk
CUST1925,730.0,8,15957.36,1,1,1,111,Low Value
CUST1926,37.0,12,35046.68,4,3,4,434,VIP
CUST1927,218.0,14,33867.64,2,4,3,243,Regular
CUST1928,69.0,12,34144.46,3,3,3,333,VIP
CUST1929,4.0,9,26974.0,4,1,2,412,At Risk
CUST1930,851.0,5,12283.560000000001,1,1,1,111,Low Value
CUST1931,280.0,12,32844.88,2,3,3,233,Regular
CUST1932,156.0,8,21159.88,3,1,2,312,At Risk
CUST1933,123.0,9,24224.6,3,1,2,312,At Risk
CUST1934,8.0,15,34103.409999999996,4,4,3,443,VIP
